pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
hd 141399 e,,204.68149411,3336.0,0.047,HD 141399,1.091086,1.387236,5594.76,37.0169,236.7235392,46.986288,2014.0,Radial Velocity,,G
hd 141937 b,,3080.0,653.22,0.41,HD 141937,1.1,,5925.0,33.3622,238.0735585,-18.4359716,2002.0,Radial Velocity,,G2/G3 V
hd 142022 a b,,1433.40611557,1935.0,0.506,HD 142022 A,0.98,,5499.0,34.2802,242.5481731,-84.2317494,2005.0,Radial Velocity,,G9 IV-V
hd 143361 b,,953.49,1086.0,0.18,HD 143361,0.95,,,68.5146,240.4588405,-44.4350575,2008.0,Radial Velocity,,G0 V
hd 1461 b,,7.6,5.7727,0.14,HD 1461,1.018,1.11,5765.0,23.4534,4.6762645,-8.0536206,2010.0,Radial Velocity,,G
hd 1461 c,,7.05579064,13.504,0.11,HD 1461,1.03064,1.152288,5695.23,23.4534,4.6762645,-8.0536206,2015.0,Radial Velocity,,G
hd 147018 b,,674.0,44.236,0.4686,HD 147018,0.927,,5441.0,40.4256,245.7490012,-61.6901291,2009.0,Radial Velocity,,G9 V
hd 147018 c,,2080.0,1008.0,0.133,HD 147018,0.927,,5441.0,40.4256,245.7490012,-61.6901291,2009.0,Radial Velocity,,G9 V
hd 147513 b,,385.0,528.4,0.26,HD 147513,1.11,,5883.0,12.9032,246.0057894,-39.1929661,2003.0,Radial Velocity,,G
hd 147873 b,,1633.6462,116.596,0.207,HD 147873,1.38,2.29,5972.0,109.055,246.4380471,-33.5672217,2016.0,Radial Velocity,,G1 V
hd 147873 c,,731.009,491.54,0.23,HD 147873,1.38,2.29,5972.0,109.055,246.4380471,-33.5672217,2016.0,Radial Velocity,,G1 V
hd 149143 b,,422.7,4.072,0.016,HD 149143,1.21,1.49,5884.0,73.2801,248.2126715,2.0844547,2005.0,Radial Velocity,,G
hd 150706 b,,861.28,5894.0,0.38,HD 150706,1.17,0.96,5961.0,28.2697,247.8255687,79.7894032,2012.0,Radial Velocity,,G0 V
hd 152079 b,,692.8694,2899.0,0.52,HD 152079,1.1,1.15,5726.0,87.8888,253.3732313,-46.3333582,2009.0,Radial Velocity,,G6 V
hd 152843 b,3.41,11.56,11.6264,0.14,HD 152843,1.15,1.43,6310.0,107.898,253.7848853,20.491524,2021.0,Transit,,G0
hd 152843 c,5.83,27.5,24.38,0.115,HD 152843,1.15,1.43,6310.0,107.898,253.7848853,20.491524,2021.0,Transit,,G0
hd 154345 b,,378.21580433,3340.0,0.157,HD 154345,0.88,,5468.0,18.284,255.6524619,47.0855544,2006.0,Radial Velocity,,G9
hd 154672 b,,1706.7471,163.94,0.61,HD 154672,1.18,1.32,5743.0,63.0484,257.520697,-56.4498041,2008.0,Radial Velocity,,G
hd 154857 b,,778.6835,408.60001,0.46,HD 154857,1.96,2.3,5589.0,63.4482,257.816194,-56.681038,2004.0,Radial Velocity,,G
hd 154857 c,,819.97,3452.0,0.06,HD 154857,1.718,1.76,5605.0,63.4482,257.816194,-56.681038,2014.0,Radial Velocity,,G5 V
hd 155358 b,,270.0,194.3,0.17,HD 155358,0.92,,5900.0,43.6197,257.3930947,33.3549277,2007.0,Radial Velocity,,G0
hd 155358 c,,261.0,391.9,0.16,HD 155358,0.92,,5900.0,43.6197,257.3930947,33.3549277,2007.0,Radial Velocity,,G0
hd 156279 b,,3019.3698665,133.4031,0.64779,HD 156279,0.959814,0.966117,5458.24,36.1945,258.0966686,63.3527828,2011.0,Radial Velocity,,G
hd 156846 b,,3321.3235,359.51,0.8472,HD 156846,1.43,,6138.0,47.7332,260.1423366,-19.334365,2007.0,Radial Velocity,,G0 V
hd 158259 b,,2.22,2.178,,HD 158259,1.08,1.21,,27.0498,261.3495847,52.7904721,2020.0,Radial Velocity,,G0
hd 158259 c,,5.6,3.432,,HD 158259,1.08,1.21,,27.0498,261.3495847,52.7904721,2020.0,Radial Velocity,,G0
hd 158259 d,,5.41,5.1980814,,HD 158259,1.08,1.21,,27.0498,261.3495847,52.7904721,2020.0,Radial Velocity,,G0
hd 158259 e,,6.08,7.951,,HD 158259,1.08,1.21,,27.0498,261.3495847,52.7904721,2020.0,Radial Velocity,,G0
hd 158259 f,,6.14,12.028,,HD 158259,1.08,1.21,,27.0498,261.3495847,52.7904721,2020.0,Radial Velocity,,G0
hd 159243 b,,359.13,12.62,0.02,HD 159243,1.125,1.12,6123.0,73.3055,263.3395365,5.7008254,2013.0,Radial Velocity,,G0 V
hd 159243 c,,603.9,248.4,0.075,HD 159243,1.125,1.12,6123.0,73.3055,263.3395365,5.7008254,2013.0,Radial Velocity,,G0 V
hd 159868 b,,667.41,1178.4,0.01,HD 159868,1.087,,5558.0,55.8503,264.7466665,-43.1462347,2006.0,Radial Velocity,,G5 V
hd 159868 c,,232.01,352.3,0.15,HD 159868,1.087,,5558.0,55.8503,264.7466665,-43.1462347,2012.0,Radial Velocity,,G5 V
hd 160691 d,,10.17,9.6369,0.184,HD 160691,1.03,1.37818,5771.56,15.5981,266.0361585,-51.8348751,2004.0,Radial Velocity,,G
hd 160691 e,,2224.798849,307.9,,HD 160691,1.13,1.33,5773.0,15.5981,266.0361585,-51.8348751,2006.0,Radial Velocity,,G3 IV-V
hd 161178 b,,181.16219199,279.3,0.044,HD 161178,1.06,10.95,4786.0,107.188,264.2873565,72.455859,2021.0,Radial Velocity,,G9 III
hd 16141 b,,82.6,75.523,0.252,HD 16141,1.12,,5794.0,37.7861,38.8323674,-3.5624887,2000.0,Radial Velocity,,G
hd 16175 b,,1620.933,990.0,0.6,HD 16175,1.63,1.72,5981.0,59.859,39.2577379,42.0624526,2009.0,Radial Velocity,,G
hd 163607 b,,251.0857,75.195,0.744,HD 163607,1.12,1.76,5522.0,67.7855,268.4181383,56.3924701,2010.0,Radial Velocity,,G5
hd 163607 c,,686.5128,1267.4,0.076,HD 163607,1.12,1.76,5522.0,67.7855,268.4181383,56.3924701,2010.0,Radial Velocity,,G5
hd 16417 b,,22.1,17.24,0.2,HD 16417,1.2,,,25.3936,39.2441029,-34.5790905,2008.0,Radial Velocity,,G1 V
hd 164509 b,,140.79869,280.17,0.238,HD 164509,1.12,1.11,5859.0,53.1119,270.3800811,0.1044685,2010.0,Radial Velocity,,G5
hd 164595 b,,16.14,40.0,0.088,HD 164595,0.99,,5790.0,28.254,270.1613723,29.5726698,2015.0,Radial Velocity,,G2 V
hd 164922 b,,114.414,1155.0,0.05,HD 164922,0.94,,5385.0,22.0016,270.6304652,26.3104077,2005.0,Radial Velocity,,G
hd 164922 c,,13.0,75.74,0.12,HD 164922,0.926,0.946,5390.0,22.0016,270.6304652,26.3104077,2016.0,Radial Velocity,,G
hd 164922 d,,4.73564326,12.4584,0.18,HD 164922,0.921146,1.001813,5393.43,22.0016,270.6304652,26.3104077,2020.0,Radial Velocity,,G
hd 164922 e,,10.52012027,41.763,0.086,HD 164922,0.921146,1.001813,5393.43,22.0016,270.6304652,26.3104077,2021.0,Radial Velocity,,G
hd 165131 b,,6038.739733,2343.0,0.672,HD 165131,1.1,,,57.4263,271.3444007,-21.6737039,2023.0,Radial Velocity,,G3/5 V
hd 165155 b,,918.5287,434.5,0.2,HD 165155,1.02,0.95,5426.0,63.3574,271.4893395,-29.9172536,2016.0,Radial Velocity,,G8 V
hd 167677 b,,905.81095995,1820.0,0.182,HD 167677,0.96,,5474.0,54.3258,274.2067844,-11.4067857,2023.0,Radial Velocity,,G5 V
hd 167768 b,,270.15414595,20.6532,0.149,HD 167768,1.08,9.7,4851.0,107.214,274.2213308,-3.0085807,2022.0,Radial Velocity,,G8 III
hd 168009 b,,9.53485221,15.1479,0.12,HD 168009,0.986073,1.209505,5778.33,23.3032,273.8847918,45.2088229,2021.0,Radial Velocity,,G
hd 168746 b,,78.819,6.404,0.107,HD 168746,0.93,,5564.0,41.5681,275.4573269,-11.9229757,2002.0,Radial Velocity,,G
hd 170469 b,,176.39476588,1130.0,0.15,HD 170469,1.134802,1.27459,5765.62,60.178,277.2955423,11.6954244,2007.0,Radial Velocity,,G
hd 17156 b,,1004.3428,21.2167,0.6753,HD 17156,1.23,1.47,5969.0,78.0863,42.4366123,71.7530882,2007.0,Radial Velocity,,G5
hd 175541 b,,193.87,297.3,0.33,HD 175541,1.65,3.8,5060.0,129.603,283.9203211,4.2649344,2007.0,Radial Velocity,,G8 IV
hd 175607 b,,8.98,29.01,0.11,HD 175607,0.71,0.7,5392.0,40.3303,285.2742901,-66.1943379,2015.0,Radial Velocity,,G6 V
hd 17674 b,,276.5121,623.8,0.13,HD 17674,0.98,1.18,5904.0,44.4264,42.7684964,30.2865981,2017.0,Radial Velocity,,G0 V
hd 178911 b b,,2552.1749,71.484,0.11,HD 178911 B,1.24,1.08,5588.0,40.9727,287.2632091,34.6006972,2001.0,Radial Velocity,,G
hd 179079 b,,25.74423,14.479,0.049,HD 179079,1.14,1.63,5646.0,69.7116,287.7903733,-2.6387703,2008.0,Radial Velocity,,G5 IV
hd 18015 b,,1048.8337431,2240.0,0.092,HD 18015,1.5,,5643.0,123.801,43.3636339,-8.8480392,2018.0,Radial Velocity,,G6 IV
hd 181234 b,,2660.2371,7462.0575,0.73,HD 181234,1.01,1.05,5386.0,47.7458,289.9998695,-9.32497,2019.0,Radial Velocity,,G5
hd 181720 b,,117.59,956.0,0.26,HD 181720,0.92,1.39,5781.0,60.2046,290.7212224,-32.9208401,2009.0,Radial Velocity,,G1 V
hd 183263 b,,1155.263,625.1,0.3728,HD 183263,1.06,1.29106,5867.0,54.1955,292.1022982,8.3579183,2004.0,Radial Velocity,,G
hd 183263 c,,2529.91411972,5010.0,0.0595,HD 183263,1.170583,1.293337,5875.99,54.1955,292.1022982,8.3579183,2008.0,Radial Velocity,,G
hd 183579 b,3.57668278,,17.47130782378,,HD 183579,,0.974669,5783.54,57.2651,293.2866147,-54.5327284,2021.0,Transit,689.36,G
hd 187123 b,,152.55,3.0966,0.01,HD 187123,1.04,1.15043,5790.0,45.9548,296.7428786,34.41899,1998.0,Radial Velocity,,G
hd 187123 c,,577.791,3324.0,0.28,HD 187123,1.04,1.15043,5790.0,45.9548,296.7428786,34.41899,2008.0,Radial Velocity,,G
hd 188015 b,,462.12250378,462.59,0.17,HD 188015,1.042676,1.125296,5649.5,50.6706,298.0191857,28.0999769,2004.0,Radial Velocity,,G
hd 189567 b,,8.5,14.288,0.189,HD 189567,0.83,,5726.0,17.9055,301.3959616,-67.3237992,2021.0,Radial Velocity,,G3 V
hd 189567 c,,8.0,33.571,0.14,HD 189567,,,5730.0,17.9055,301.3959616,-67.3237992,2021.0,Radial Velocity,,G
hd 190360 b,,572.0911326,2854.0,0.34,HD 190360,1.0,,,16.0069,300.9092476,29.894541,2003.0,Radial Velocity,150.0,G V
hd 190360 c,,21.45341747,17.11704,0.165,HD 190360,0.986343,1.165616,5537.68,16.0069,300.9092476,29.894541,2005.0,Radial Velocity,,G
hd 190647 b,,630.89255,1176.45,0.224,HD 190647,1.069,1.376,5656.0,54.4738,301.8318167,-35.5395236,2007.0,Radial Velocity,,G
hd 191939 b,,,8.880318,,HD 191939,0.92,0.945,5427.0,53.6089,302.0256247,66.8503014,2020.0,Transit,,G8 V
hd 191939 c,3.14550353,,28.580474,,HD 191939,,0.920435,5555.7,53.6089,302.0256247,66.8503014,2020.0,Transit,545.0,G
hd 191939 d,3.1168896,2.2,38.352562,0.0,HD 191939,0.8222,0.934,5385.0,53.6089,302.0256247,66.8503014,2020.0,Transit,502.73,G
hd 191939 e,,108.0,101.5,0.0,HD 191939,0.81,0.94,5348.0,53.6089,302.0256247,66.8503014,2022.0,Radial Velocity,397.0,G9 V
hd 191939 f,,915.34581216,2898.0,,HD 191939,0.81,0.94,5348.0,53.6089,302.0256247,66.8503014,2022.0,Radial Velocity,,G
hd 191939 g,,6.88,288.6,,HD 191939,0.81,0.94,5348.0,53.6089,302.0256247,66.8503014,2022.0,Radial Velocity,,G
hd 195019 b,,1264.9634,18.20132,0.01,HD 195019,1.21,1.48,5751.0,37.6681,307.0792427,18.7692509,1998.0,Radial Velocity,,G
hd 196067 b,,3623.2438398,3413.7,0.56292,HD 196067,1.16,1.71,6072.0,39.9346,310.4364195,-75.3514992,2012.0,Radial Velocity,,G0 V
hd 196067 c,,10.4,4.601088,0.235,HD 196067,1.16,1.71,6072.0,39.9346,310.4364195,-75.3514992,2025.0,Radial Velocity,,G0 V
hd 20003 b,,11.66,11.8482,0.36,HD 20003,0.875,,5494.0,41.8316,46.9090081,-72.3219221,2019.0,Radial Velocity,,G8 V
hd 20003 c,,14.44,33.9239,0.1,HD 20003,0.875,,5494.0,41.8316,46.9090081,-72.3219221,2019.0,Radial Velocity,,G8 V
hd 203030 b,,7656.097,,,HD 203030,,,,39.2503,319.7432238,26.2305846,2006.0,Imaging,1206.0,G8 V
hd 20329 b,1.67736,,0.9260632,,HD 20329,,1.11,5640.0,63.6796,49.178124,15.6563542,2022.0,Transit,1576.0,G
hd 2039 b,,1999.1507,1120.0,0.71,HD 2039,1.23,1.19,5945.0,85.6922,6.0851069,-56.649988,2002.0,Radial Velocity,,G
hd 204313 b,,1287.16,1931.0,0.131,HD 204313,1.045,,5767.0,47.7945,322.0510568,-21.7274194,2010.0,Radial Velocity,,G5 V
hd 204313 c,,17.6,34.905,0.155,HD 204313,1.02,,5776.0,47.7945,322.0510568,-21.7274194,2015.0,Radial Velocity,,G5 V
hd 206255 b,,34.2,96.045,0.23,HD 206255,1.42,,5635.0,75.2363,325.5917768,-50.0935884,2019.0,Radial Velocity,,G5 IV/V
hd 20782 b,,572.07,585.86,0.92,HD 20782,1.0,,5758.0,35.9864,50.0166232,-28.8543535,2006.0,Radial Velocity,,G
hd 207832 b,,177.9848,161.97,0.13,HD 207832,0.94,0.901,5710.0,58.9291,328.1517893,-26.0271749,2012.0,Radial Velocity,,G
hd 207832 c,,232.0159,1155.7,0.27,HD 207832,0.94,0.901,5710.0,58.9291,328.1517893,-26.0271749,2012.0,Radial Velocity,,G
hd 20794 b,,2.7,18.315,0.0,HD 20794,0.7,,5401.0,6.00278,49.9997666,-43.0666533,2011.0,Radial Velocity,660.0,G8 V
hd 20794 d,,3.52,88.9,0.25,HD 20794,0.813,,,6.00278,49.9997666,-43.0666533,2011.0,Radial Velocity,,G8
hd 20794 e,,4.77,147.02,0.29,HD 20794,0.813,,,6.00278,49.9997666,-43.0666533,2017.0,Radial Velocity,,G8
hd 20794 f,,5.82,647.6,0.45,HD 20794,0.79,0.93,5368.0,6.00278,49.9997666,-43.0666533,2025.0,Radial Velocity,,G6 V
hd 210193 b,,153.1,649.918,0.24,HD 210193,1.04,,5790.0,42.2029,332.3951324,-41.225205,2019.0,Radial Velocity,,G3 V
hd 210277 b,,410.0007,442.19,0.48,HD 210277,1.01,1.07,5538.0,21.2985,332.3748117,-7.5505962,1998.0,Radial Velocity,,G
hd 211810 b,,212.9461,1558.0,0.68,HD 211810,1.03,1.13,5652.0,64.6353,334.5286724,61.1349912,2018.0,Radial Velocity,,G5
hd 213240 b,,1430.235,951.0,0.45,HD 213240,1.22,,5975.0,40.8707,337.7506266,-49.4341037,2001.0,Radial Velocity,,G
hd 213472 b,,1112.3994245,17000.0,0.53,HD 213472,1.048132,1.433902,5729.54,64.4527,337.7069969,40.7222277,2021.0,Radial Velocity,,G
hd 213885 b,1.7202,,1.0082361,,HD 213885,,1.13,5795.29,48.0883,338.9837166,-59.864829,2019.0,Transit,1835.0,G
hd 213885 c,,19.95,4.78503,0.0,HD 213885,1.068,1.1011,5978.0,48.0883,338.9837166,-59.864829,2019.0,Radial Velocity,1265.4,G
hd 21411 b,,65.9,84.288,0.4,HD 21411,0.89,,5605.0,29.1328,51.5474155,-30.6168403,2019.0,Radial Velocity,,G8 V
hd 214823 b,,6102.336,1877.0,0.154,HD 214823,1.22,,6215.0,101.368,340.0832062,31.7875183,2016.0,Radial Velocity,,G0 V
hd 21520 b,1.93226,,25.1290153,,HD 21520,,1.04,5871.0,79.208,51.6403449,-43.6136649,2024.0,Transit,627.0,G
hd 216435 b,,400.4,1311.0,0.07,HD 216435,1.3,,5999.0,32.9834,343.4094703,-48.5986332,2002.0,Radial Velocity,,G
hd 216437 b,,706.53609,1334.28,0.317,HD 216437,1.165,1.394,5909.0,26.6902,343.6639631,-70.0733957,2002.0,Radial Velocity,,G
hd 216770 b,,181.1631,118.45,0.37,HD 216770,0.74,0.93,5399.0,36.6625,343.9748751,-26.6595286,2003.0,Radial Velocity,,G
hd 21693 b,,8.23,22.6786,0.12,HD 21693,0.8,,5430.0,33.255,51.8040469,-58.3232726,2019.0,Radial Velocity,,G8 V
hd 21693 c,,17.37,53.7357,0.07,HD 21693,0.8,,5430.0,33.255,51.8040469,-58.3232726,2019.0,Radial Velocity,,G8 V
hd 217107 b,,459.57987652,7.1270166,0.1284,HD 217107,1.045,1.2245,,20.0619,344.5647243,-2.3954489,1998.0,Radial Velocity,,G
hd 217107 c,,1369.84043417,5141.0,0.3928,HD 217107,1.059631,1.17195,5606.83,20.0619,344.5647243,-2.3954489,2005.0,Radial Velocity,,G
hd 219139 b,,247.90615746,275.5,0.11,HD 219139,1.46,11.22,4831.0,104.935,348.3604055,11.0649832,2021.0,Radial Velocity,,G5 III
hd 219666 b,4.6585117,,6.03446338952,,HD 219666,,1.05,5586.0,94.1719,349.5592665,-56.9039857,2018.0,Transit,1377.92,G
hd 219828 b,,21.0,3.834887,0.059,HD 219828,1.23,1.69,5891.0,73.114,349.6947029,18.6457524,2007.0,Radial Velocity,,G0 IV
hd 219828 c,,4640.318,4682.0,0.8102,HD 219828,1.18,1.61,5807.0,73.114,349.6947029,18.6457524,2016.0,Radial Velocity,,G0 IV
hd 220197 b,,63.566,1728.0,0.187,HD 220197,0.91,0.98,5683.0,64.411,350.4946927,16.6323305,2018.0,Radial Velocity,,G
hd 220689 b,,381.3940884,2280.0,0.053,HD 220689,1.04,,5921.0,46.8778,351.4707282,-20.6167923,2012.0,Radial Velocity,,G3 V
hd 221585 b,,511.7063,1173.0,0.123,HD 221585,1.19,,5620.0,55.8535,353.2293802,63.1556146,2016.0,Radial Velocity,,G8 IV
hd 222155 b,,581.62598481,3270.0,0.09,HD 222155,1.13,,5765.0,50.6078,354.5025617,48.9960191,2011.0,Radial Velocity,,G2 V
hd 222582 b,,2504.48784716,572.537,0.7615,HD 222582,0.969129,1.145017,5746.66,42.1586,355.4640788,-5.9862379,1999.0,Radial Velocity,,G
hd 224018 b,0.91,4.1,10.6413,0.06,HD 224018,1.013,1.147,5784.0,105.48,358.6390056,-4.7233362,2025.0,Radial Velocity,968.0,G V
hd 224018 c,2.42,10.4,36.57669,0.02,HD 224018,1.013,1.147,5784.0,105.48,358.6390056,-4.7233362,2025.0,Transit,641.0,G V
hd 224018 d,2.4,4.2,138.0731,0.04,HD 224018,1.013,1.147,5784.0,105.48,358.6390056,-4.7233362,2025.0,Transit,411.0,G V
hd 224693 b,,225.65,26.73,0.05,HD 224693,1.33,1.7,6037.0,93.5015,359.9749837,-22.4279999,2006.0,Radial Velocity,,G2 IV
hd 22532 b,,673.79622284,872.6,0.03,HD 22532,1.57,5.69,5038.0,161.183,53.8148478,-49.4172669,2022.0,Radial Velocity,,G8 III/IV
hd 23127 b,,485.32641,1211.17,0.406,HD 23127,1.208,1.49,5843.0,93.8555,54.8491271,-60.077229,2006.0,Radial Velocity,,G
hd 24040 b,,1287.20504835,3552.0,0.012,HD 24040,1.10394,1.387296,5776.49,46.6224,57.5962104,17.4752873,2006.0,Radial Velocity,,G
hd 24040 c,,63.88350981,515.4,0.11,HD 24040,1.10394,1.387296,5776.49,46.6224,57.5962104,17.4752873,2021.0,Radial Velocity,,G
hd 24085 b,,11.8,2.0455,0.22,HD 24085,1.22,,6034.0,54.9004,56.2563447,-70.0245193,2019.0,Radial Velocity,,G0 V
hd 2638 b,,152.55,3.4442,0.0,HD 2638,0.93,,5192.0,54.9621,7.4990038,-5.76496,2005.0,Radial Velocity,,G5
hd 27631 b,,474.83802,2198.14,0.141,HD 27631,0.944,0.923,5737.0,50.2862,64.9392168,-41.9606604,2012.0,Radial Velocity,,G
hd 27969 b,,1525.5763536,654.5,0.182,HD 27969,1.16,1.27,5966.0,67.9328,66.7068364,42.90872,2021.0,Radial Velocity,261.0,G0 V
hd 28185 b,,1776.59,385.9,0.092,HD 28185,0.98,,5546.0,39.3809,66.6100461,-10.5510754,2001.0,Radial Velocity,,G5
hd 28185 c,,1906.970442,9090.0,0.15,HD 28185,0.974,1.048,5602.0,39.3809,66.6100461,-10.5510754,2022.0,Radial Velocity,,G
hd 28254 b,,368.67,1116.0,0.81,HD 28254,1.06,1.48,5664.0,55.2884,66.2108141,-50.6228081,2010.0,Radial Velocity,,G1 IV/V
hd 28471 b,,3.72,3.1649,0.195,HD 28471,0.98,1.08,5766.0,43.6455,66.2875166,-64.0786861,2025.0,Radial Velocity,1377.0,G5 V
hd 28471 c,,5.72,6.1245,0.088,HD 28471,0.98,1.08,5766.0,43.6455,66.2875166,-64.0786861,2025.0,Radial Velocity,1066.0,G5 V
hd 28471 d,,4.91,11.681,0.093,HD 28471,0.98,1.08,5766.0,43.6455,66.2875166,-64.0786861,2025.0,Radial Velocity,945.0,G5 V
hd 29021 b,,1420.69297929,1365.0,0.453,HD 29021,0.86,,,30.9939,69.4681379,60.6762985,2017.0,Radial Velocity,,G5
hd 290327 b,,772.3269,2443.0,0.08,HD 290327,0.84,0.95,5505.0,56.433,80.8399887,-2.2780391,2009.0,Radial Velocity,,G
hd 30177 c,,2415.508,11613.0,0.22,HD 30177,0.988,,5580.0,55.5867,70.4770964,-58.0208085,2016.0,Radial Velocity,,G
hd 30562 b,,387.7526,1157.0,0.76,HD 30562,1.12,1.61,5882.0,26.1597,72.1529519,-5.6751152,2009.0,Radial Velocity,,G
hd 30669 b,,149.37,1684.0,0.18,HD 30669,0.92,0.91,5400.0,58.0844,72.1198522,-28.4190757,2014.0,Radial Velocity,,G9 V
hd 31527 b,,10.47,16.5535,0.1,HD 31527,0.96,,5898.0,38.4473,73.9096193,-23.2413163,2019.0,Radial Velocity,,G2 V
hd 31527 c,,14.16,51.2053,0.04,HD 31527,0.96,,5898.0,38.4473,73.9096193,-23.2413163,2019.0,Radial Velocity,,G2 V
hd 31527 d,,11.82,271.6737,0.24,HD 31527,0.96,,5898.0,38.4473,73.9096193,-23.2413163,2019.0,Radial Velocity,,G2 V
hd 3167 b,1.557,,0.959628,,HD 3167,0.883,0.828,5370.0,47.2899,8.7401487,4.3807215,2016.0,Transit,1860.0,G
hd 3167 c,2.85,,29.8454,,HD 3167,0.883,0.828,5370.0,47.2899,8.7401487,4.3807215,2016.0,Transit,500.0,G
hd 32963 b,,222.481,2372.0,0.07,HD 32963,0.94,,5727.0,38.0786,76.9820146,26.3276805,2015.0,Radial Velocity,,G
hd 34445 b,,260.6206,1049.0,0.27,HD 34445,1.14,1.38,5879.0,46.0907,79.4207483,7.3527156,2009.0,Radial Velocity,,G
hd 34445 c,,53.5,214.67,0.036,HD 34445,1.07,1.38,5836.0,46.0907,79.4207483,7.3527156,2017.0,Radial Velocity,,G0 V
hd 34445 d,,30.7,117.87,0.027,HD 34445,1.07,1.38,5836.0,46.0907,79.4207483,7.3527156,2017.0,Radial Velocity,,G0 V
hd 34445 e,,16.8,49.175,0.09,HD 34445,1.07,1.38,5836.0,46.0907,79.4207483,7.3527156,2017.0,Radial Velocity,,G0 V
hd 34445 f,,37.9,676.8,0.031,HD 34445,1.07,1.38,5836.0,46.0907,79.4207483,7.3527156,2017.0,Radial Velocity,,G0 V
hd 34445 g,,120.6,5700.0,0.032,HD 34445,1.07,1.38,5836.0,46.0907,79.4207483,7.3527156,2017.0,Radial Velocity,,G0 V
hd 35759 b,,1195.0408,82.467,0.389,HD 35759,1.15,,6060.0,71.2423,82.8886636,64.3183753,2016.0,Radial Velocity,,G0
hd 35843 b,,5.84,9.8991,0.0,HD 35843,0.94,0.897,5666.0,69.6026,81.3488924,-44.4312849,2025.0,Radial Velocity,,G
hd 35843 c,2.54,11.32,46.9622,0.153,HD 35843,0.94,0.897,5666.0,69.6026,81.3488924,-44.4312849,2025.0,Transit,479.0,G
hd 360 b,,238.37130525,273.1,0.139,HD 360,1.69,10.86,4770.0,111.542,2.072903,-8.8242618,2021.0,Radial Velocity,,G8 III
hd 37124 c,,320.99,1942.0,0.4,HD 37124,0.91,,,31.6634,84.2599947,20.7289784,2002.0,Radial Velocity,,G4 V
hd 37124 d,,209.76,2295.0,0.2,HD 37124,0.78,,,31.6634,84.2599947,20.7289784,2005.0,Radial Velocity,,G4 IV-V
hd 38283 b,,108.0622,363.2,0.41,HD 38283,1.085,,5998.0,38.0615,84.2605324,-73.6998131,2010.0,Radial Velocity,,G
hd 38529 b,,278.41768453,14.31014,0.26,HD 38529,1.529286,2.857838,5624.21,42.3538,86.6451363,1.1675866,2000.0,Radial Velocity,,G
hd 38529 c,,4163.573,2146.1,0.3551,HD 38529,0.98,2.83515,5541.0,42.3538,86.6451363,1.1675866,2000.0,Radial Velocity,,G
hd 38801 b,,3082.31534,685.25,0.017,HD 38801,1.207,2.029,5338.0,91.4349,86.9963141,-8.3280256,2009.0,Radial Velocity,,G
hd 39855 b,,8.5,3.2498,0.14,HD 39855,0.87,,5576.0,23.2599,88.6260731,-19.7044472,2019.0,Radial Velocity,,G8 V
hd 4113 b,,495.79,526.62,0.903,HD 4113,0.99,,5688.0,41.8727,10.8027515,-37.9831248,2007.0,Radial Velocity,,G5
hd 4203 b,,708.7609,431.88,0.52,HD 4203,1.25,1.42,5596.0,81.3795,11.1722288,20.4483925,2001.0,Radial Velocity,,G
hd 4203 c,,689.66,6700.0,0.24,HD 4203,0.99,1.49795,5582.0,81.3795,11.1722288,20.4483925,2014.0,Radial Velocity,,G
hd 4208 b,,245.0457018,829.5,0.059,HD 4208,0.846671,0.935398,5669.81,34.1937,11.1125532,-26.5150392,2001.0,Radial Velocity,,G
hd 42618 b,,14.4,149.61,0.19,HD 42618,1.015,0.999,5727.0,24.3358,93.0032173,6.7819742,2016.0,Radial Velocity,337.0,G4 V
hd 4308 b,,15.8915,15.56,0.0,HD 4308,0.93,1.02,5686.0,22.0158,11.1652594,-65.6527159,2005.0,Radial Velocity,,G
hd 43197 b,,190.69,327.8,0.83,HD 43197,0.96,1.0,5508.0,62.4112,93.3993231,-29.8971929,2010.0,Radial Velocity,,G8 V
hd 43691 b,,791.36,36.96,0.14,HD 43691,1.38,,6200.0,85.6009,94.8946124,41.0920773,2007.0,Radial Velocity,,G0 IV
hd 44219 b,,184.34047606,472.0,0.41,HD 44219,1.2,,,52.9051,95.0599971,-10.7250799,2010.0,Radial Velocity,,G3 V
hd 45184 b,,11.91856526,5.8858,0.18,HD 45184,1.014904,1.075139,5820.13,21.9532,96.1820205,-28.7806402,2019.0,Radial Velocity,,G
hd 45184 c,,8.81,13.1354,0.07,HD 45184,1.03,,5869.0,21.9532,96.1820205,-28.7806402,2019.0,Radial Velocity,,G1.5 V
hd 45350 b,,568.89,963.6,0.778,HD 45350,0.98,1.26442,5566.0,46.8733,97.1902262,38.9627315,2004.0,Radial Velocity,,G
hd 47186 b,,22.2481,4.0845,0.04,HD 47186,0.96,1.08,5657.0,37.4574,99.0367212,-27.6234285,2008.0,Radial Velocity,,G
hd 48265 b,,380.0,762.0,0.24,HD 48265,0.93,,,90.5446,100.0073683,-48.5418284,2008.0,Radial Velocity,,G5 V
hd 48265 c,,1414.33641115,10418.0,0.41,HD 48265,1.38,,5805.0,90.5446,100.0073683,-48.5418284,2026.0,Radial Velocity,,G5 IV/V
